fundamental_id,company_id,name,cik,ticker,start_date,end_date,months,fiscal_year,fiscal_period,filing_date,revenuegrowth,nopatmargin,investedcapital,investedcapitalturnover,nopat,investedcapitalincreasedecrease,freecashflow,debttoebitda,netnonopex,netnonopobligations,ebit,depreciationandamortization,ebitda,capex,dfcfnwc,dfnwc,nwc,debt,ltdebtandcapleases,netdebt,totalcapital,bookvaluepershare,tangbookvaluepershare,marketcap,enterprisevalue,pricetobook,pricetotangiblebook,pricetorevenue,pricetoearnings,dividendyield,earningsyield,evtoinvestedcapital,evtorevenue,evtoebitda,evtoebit,evtonopat,evtoocf,evtofcff,ebitdagrowth,ebitgrowth,nopatgrowth,netincomegrowth,epsgrowth,ocfgrowth,fcffgrowth,investedcapitalgrowth,revenueqoqgrowth,ebitdaqoqgrowth,ebitqoqgrowth,nopatqoqgrowth,epsqoqgrowth,ocfqoqgrowth,fcffqoqgrowth,investedcapitalqoqgrowth,grossmargin,operatingmargin,ebitmargin,profitmargin,costofrevtorevenue,sgaextorevenue,rdextorevenue,opextorevenue,taxburdenpct,interestburdenpct,efftaxrate,assetturnover,arturnover,invturnover,faturnover,apturnover,dso,dio,dpo,ccc,finleverage,leverageratio,compoundleveragefactor,ltdebttoequity,roic,nnep,roicnnepspread,rnnoa,roe,croic,oroa,roa,ebitdamargin,roce,divpayoutratio,augmentedpayoutratio,ocftocapex,stdebttocap,ltdebttocap,debttototalcapital,preferredtocap,noncontrolinttocap,commontocap,debttoequity,netdebttoebitda,ltdebttoebitda,debttonopat,netdebttonopat,ltdebttonopat,altmanzscore,ebittointerestex,nopattointerestex,ebitlesscapextointerestex,nopatlesscapextointex,ocftointerestex,ocflesscapextointerestex,fcfftointerestex,currentratio,quickratio,dfcfnwctorev,dfnwctorev,nwctorev,netincomeqoqgrowth,noncontrollinginterestsharingratio,normalizednopat,normalizednopatmargin,pretaxincomemargin,adjweightedavebasicdilutedsharesos,adjbasicdilutedeps,adjweightedavebasicsharesos,adjbasiceps,adjweightedavedilutedsharesos,adjdilutedeps,roe_simple
fun_7KppY6,com_NgYGzd,Intel Corp,50863.0,INTC,2020-12-27,2021-03-27,,2021,Q1,,-0.007817,0.161571,86481000000.0,0.8875,3178580133.1,-2166000000.0,5344580133.1,1.1186,-182419866.9,6674000000.0,3538000000.0,2902000000.0,6440000000.0,4388000000.0,1872000000.0,24269000000.0,21622000000.0,35884000000.0,33237000000.0,6674000000.0,115691000000.0,19.6424,10.9348,254008949417.4,260682949417.4,3.1828,5.7173,3.2686,13.6571,0.021568,0.073222,3.0143,3.3545,8.1265,13.0426,15.4194,7.5399,13.6682,-0.341176,-0.473903,-0.472339,-0.406289,-0.374046,-0.131536,6.613504,-0.024434,-0.015267,-0.268099,-0.389579,-0.309361,-0.422535,-0.459252,-0.470644,0.070309,0.551721,0.18777,0.17984,0.170843,0.448279,0.067504,0.184161,0.363951,0.860471,1.104014,0.139529,0.521,9.923,3.977,1.3622,7.002,36.7832,91.7779,52.1281,76.4331,0.1215,1.9104,2.1091,0.4165,0.143392,-0.019236,0.162628,0.019752,0.163144,0.217809,0.093693,0.089005,0.327352,0.163144,0.299532,0.960912,1.218778,0.02288,0.287291,0.310171,0.0,0.0,0.689829,0.4496,0.2081,1.0361,2.1225,0.3948,1.966,3.4257,,,,,,,,1.8953,1.2258,0.024089,0.312294,0.278232,-0.426157,0.0,5079360727.1,0.258189,0.198546,4038000000.0,,4056000000.0,0.83,4096000000.0,0.82,0.23305
fun_B7P939,com_NgYGzd,Intel Corp,50863.0,INTC,2020-12-27,2021-12-25,,2021,FY,,0.014859,0.225387,97941000000.0,0.8842,17810985025.1,17141000000.0,669985025.0999985,1.2384,-2057014974.9,2550000000.0,18974000000.0,11792000000.0,30766000000.0,20329000000.0,6434000000.0,35687000000.0,31096000000.0,38101000000.0,33510000000.0,2550000000.0,133492000000.0,23.4549,15.0376,204572699418.3,207122699418.3,2.1446,3.345,2.5887,10.2966,0.02779,0.09712,2.1148,2.621,6.7322,10.9161,11.6289,6.9062,309.1453,-0.131223,-0.181238,-0.097369,-0.049333,-0.016194,-0.152414,-0.973441,0.212141,0.007009,-0.028115,-0.048207,-0.004742,-0.056311,-0.120086,-0.957074,0.103523,0.554452,0.246204,0.240104,0.251417,0.445548,0.082798,0.19222,0.308248,0.915449,1.143828,0.084551,0.4916,9.7326,3.667,,6.2163,37.5028,99.5356,58.7168,78.3215,0.0131,1.8222,2.0843,0.3513,0.199294,-1.779425,1.978719,0.02593,0.225224,0.007497,0.118035,0.123597,0.389325,0.225224,0.284075,0.405627,1.475282,0.034392,0.251026,0.285418,0.0,0.0,0.714582,0.3994,0.0829,1.0892,2.1392,0.1432,1.8814,3.3112,,,,,,,,2.1323,1.4096,0.081418,0.451597,0.393501,-0.058478,0.0,20214955351.8,0.255808,0.274638,8144000000.0,,4059000000.0,4.89,4090000000.0,4.86,0.20828
fun_jvLRPR,com_nzJNzB,Johnson & Johnson,200406.0,JNJ,2022-01-03,2022-10-02,,2022,Q3YTD,,0.032854,0.208525,72547000000.0,1.3179,14854683348.2,-652000000.0,15506683348.2,1.0927,433683348.2,-2052000000.0,17386999999.6,5198000000.0,22584999999.6,2100000000.0,-9962000000.0,24117000000.0,19693000000.0,32027000000.0,27603000000.0,-2052000000.0,106626000000.0,28.3735,0.3347,434749968000.0,432697968000.0,5.8278,494.0341,4.5267,22.6941,0.026812,0.044064,5.9644,4.5053,14.7623,19.4296,22.013,20.0546,21.3063,-0.04179,-0.035288,-0.10775,-0.106616,-0.104305,-0.103745,0.047142,-0.008907,-0.009534,-0.019847,-0.015652,-0.051402,-0.066667,0.125963,-0.152915,-0.050258,0.672586,0.253394,0.244073,0.202437,0.327414,0.256229,0.159636,0.419192,0.822929,1.007879,0.177071,0.5421,6.2362,2.8356,5.2438,3.2729,58.529,128.7226,111.5223,75.7293,0.006,2.446,2.4653,0.37,0.27482,0.991276,-0.716457,-0.004327,0.270492,0.278683,0.132303,0.109734,0.31704,0.270492,0.601295,0.89941,7.544762,0.041491,0.258877,0.300368,0.0,0.0,0.699632,0.4293,-0.07,0.9417,1.6293,-0.1044,1.4043,4.6285,175.6263,150.0473,154.4141,128.8352,160.0404,138.8283,156.6332,1.4324,1.0972,-0.103727,0.251112,0.205048,-0.073951,0.0,15049717415.8,0.211263,0.245996,2614483607.0,,2627900000.0,5.49,2661300000.0,5.41,
fun_kpW7EW,com_nzJNzB,Johnson & Johnson,200406.0,JNJ,2021-10-04,2022-10-02,,2022,Q3TTM,,0.050248,0.204668,72547000000.0,1.3179,19656487075.1,-652000000.0,20308487075.1,1.0927,499487075.1,-2052000000.0,22270000000.0,7041000000.0,29311000000.0,3470000000.0,-9962000000.0,24117000000.0,19693000000.0,32027000000.0,27603000000.0,-2052000000.0,106626000000.0,28.3735,0.3347,434749968000.0,432697968000.0,5.8278,494.0341,4.5267,22.6941,0.026812,0.044064,5.9644,4.5053,14.7623,19.4296,22.013,20.0546,21.3063,0.076384,0.127938,-0.04628,0.071421,0.073244,-0.170824,0.081946,-0.008907,0.004739,0.063033,0.091506,-0.027348,0.045124,-0.085065,-0.058929,-0.050258,0.674316,0.238888,0.23188,0.199467,0.325684,0.264543,0.167553,0.435429,0.856753,1.004041,0.143247,0.5421,6.2362,2.8356,5.2438,3.2729,58.529,128.7226,111.5223,75.7293,0.006,2.446,2.4559,0.37,0.269736,1.141685,-0.871949,-0.005266,0.26447,0.278683,0.125694,0.108124,0.305193,0.26447,0.601295,0.89941,6.217867,0.041491,0.258877,0.300368,0.0,0.0,0.699632,0.4293,-0.07,0.9417,1.6293,-0.1044,1.4043,4.7205,140.0629,123.6257,118.239,101.8018,135.6981,113.8742,127.7263,1.4324,1.0972,-0.103727,0.251112,0.205048,0.043069,0.0,19930648076.9,0.207522,0.232817,2614483607.0,,2627900000.0,7.3,2661300000.0,7.18,0.2568
fun_lwY7O3,com_nzJNzB,Johnson & Johnson,200406.0,JNJ,2022-07-04,2022-10-02,,2022,Q3,,0.01941,0.200063,72547000000.0,1.3179,4759692202.0,-652000000.0,5411692202.0,1.0927,301692202.0,-2052000000.0,5723000000.0,1685000000.0,7408000000.0,944000000.0,-9962000000.0,24117000000.0,19693000000.0,32027000000.0,27603000000.0,-2052000000.0,106626000000.0,28.3735,0.3347,434749968000.0,432697968000.0,5.8278,494.0341,4.5267,22.6941,0.026812,0.044064,5.9644,4.5053,14.7623,19.4296,22.013,20.0546,21.3063,0.306526,0.48418,-0.124444,0.215708,0.226277,-0.241978,0.50484,-0.008907,-0.009534,-0.019847,-0.015652,-0.051402,-0.066667,0.125963,-0.152915,-0.050258,0.671851,0.261275,0.240553,0.187382,0.328149,0.255937,0.151192,0.410575,0.765716,1.017299,0.234284,0.5421,6.2362,2.8356,5.2438,3.2729,58.529,128.7226,111.5223,75.7293,0.006,2.446,2.4883,0.37,0.263667,0.689582,-0.425915,-0.002572,0.261095,0.278683,0.130396,0.101573,0.311378,0.261095,0.601295,0.89941,6.65678,0.041491,0.258877,0.300368,0.0,0.0,0.699632,0.4293,-0.07,0.9417,1.6293,-0.1044,1.4043,4.4087,112.2157,93.3273,93.7059,74.8175,123.2157,104.7059,106.1116,1.4324,1.0972,-0.103727,0.251112,0.205048,-0.073951,0.0,4822480934.4,0.202702,0.244714,2614483607.0,,2627900000.0,1.7,2661300000.0,1.68,0.2568
fun_LJWVWO,com_nzJNzB,Johnson & Johnson,200406.0,JNJ,2022-01-03,2022-07-03,,2022,Q2YTD,,0.03973,0.212373,76386000000.0,1.2403,10076235258.6,-1371000000.0,11447235258.6,1.1822,113235258.6,29000000.0,11663999999.6,3513000000.0,15176999999.6,1156000000.0,-9237000000.0,23331000000.0,19026000000.0,32597000000.0,28292000000.0,29000000.0,108954000000.0,29.0176,-0.0825,475744882153.7,475773882153.7,6.2305,,4.977,25.9036,0.02417,0.038605,6.2285,4.9773,17.2551,23.3188,23.5425,20.1753,22.0468,-0.152123,-0.176678,-0.110612,-0.201363,-0.201285,0.018321,0.484841,-0.017632,0.025356,-0.008006,-0.006154,-0.006192,-0.067358,0.402614,1.653223,-0.01398,0.672955,0.249441,0.245837,0.209986,0.327045,0.256376,0.163871,0.423513,0.851393,1.003258,0.148607,0.5398,6.165,2.853,5.1689,3.3269,59.2054,127.9377,109.7127,77.4304,0.0562,2.4268,2.4347,0.3705,0.263395,0.027598,0.235797,0.013259,0.276654,0.280002,0.132702,0.113349,0.319879,0.276654,0.617445,0.831809,8.269896,0.039512,0.259669,0.299181,0.0,0.0,0.700819,0.4269,0.0011,1.0261,1.613,0.0014,1.4,4.6931,243.0,209.9216,218.9167,185.8382,199.1667,175.0833,238.4841,1.4245,1.0867,-0.096633,0.244079,0.199042,-0.065061,0.0,10208201161.8,0.215154,0.246638,2629179895.0,,2629600000.0,3.79,2667900000.0,3.73,
fun_vx3J36,com_nzJNzB,Johnson & Johnson,200406.0,JNJ,2021-07-05,2022-07-03,,2022,Q2TTM,,0.071734,0.21142,76386000000.0,1.2403,20209176337.8,-1371000000.0,21580176337.8,1.1822,1843176337.8,29000000.0,20403000000.0,7170000000.0,27573000000.0,3261000000.0,-9237000000.0,23331000000.0,19026000000.0,32597000000.0,28292000000.0,29000000.0,108954000000.0,29.0176,-0.0825,475744882153.7,475773882153.7,6.2305,,4.977,25.9036,0.02417,0.038605,6.2285,4.9773,17.2551,23.3188,23.5425,20.1753,22.0468,-0.008593,0.004035,0.017873,0.033714,0.033083,-0.096959,0.329293,-0.017632,0.007462,-0.034018,-0.041167,-0.041399,-0.074124,0.011452,0.170232,-0.01398,0.6786,0.234684,0.213447,0.192137,0.3214,0.264866,0.175932,0.443916,0.900868,0.999216,0.099132,0.5398,6.165,2.853,5.1689,3.3269,59.2054,127.9377,109.7127,77.4304,0.0562,2.4268,2.4249,0.3705,0.262213,0.449227,-0.187013,-0.010516,0.251698,0.280002,0.115218,0.103715,0.288457,0.251698,0.617445,0.831809,7.231524,0.039512,0.259669,0.299181,0.0,0.0,0.700819,0.4269,0.0011,1.0261,1.613,0.0014,1.4,4.8554,159.3984,157.8842,133.9219,132.4076,184.2344,158.7578,168.5951,1.4245,1.0867,-0.096633,0.244079,0.199042,-0.073828,0.0,20477635061.5,0.214228,0.21328,2629179895.0,,2629600000.0,6.99,2667900000.0,6.87,0.240528
fun_WOkqkY,com_nzJNzB,Johnson & Johnson,200406.0,JNJ,2022-04-04,2022-07-03,,2022,Q2,,0.030371,0.208893,76386000000.0,1.2403,5017605821.9,-1371000000.0,6388605821.9,1.1822,203605821.9,29000000.0,5814000000.0,1744000000.0,7558000000.0,797000000.0,-9237000000.0,23331000000.0,19026000000.0,32597000000.0,28292000000.0,29000000.0,108954000000.0,29.0176,-0.0825,475744882153.7,475773882153.7,6.2305,,4.977,25.9036,0.02417,0.038605,6.2285,4.9773,17.2551,23.3188,23.5425,20.1753,22.0468,-0.113847,-0.130942,-0.141485,-0.233195,-0.234043,0.050245,1.87191,-0.017632,0.025356,-0.008006,-0.006154,-0.006192,-0.067358,0.402614,1.653223,-0.01398,0.670316,0.253414,0.242048,0.200416,0.329684,0.259201,0.154163,0.416903,0.824315,1.004472,0.175685,0.5398,6.165,2.853,5.1689,3.3269,59.2054,127.9377,109.7127,77.4304,0.0562,2.4268,2.4377,0.3705,0.25908,0.049624,0.209456,0.011778,0.270857,0.280002,0.130656,0.108184,0.314654,0.270857,0.617445,0.831809,7.002509,0.039512,0.259669,0.299181,0.0,0.0,0.700819,0.4269,0.0011,1.0261,1.613,0.0014,1.4,4.5845,153.0,132.0423,132.0263,111.0686,146.8684,125.8947,168.1212,1.4245,1.0867,-0.096633,0.244079,0.199042,-0.065061,0.0,5087672602.7,0.21181,0.243131,2629179895.0,,2629600000.0,1.83,2667900000.0,1.8,0.240528
fun_lw97ra,com_nzJNzB,Johnson & Johnson,200406.0,JNJ,2021-04-05,2022-04-03,,2022,Q1TTM,,0.126654,0.222196,77469000000.0,1.246,21081938799.5,2641000000.0,18440938799.5,1.1613,1251938799.5,2760000000.0,21279000000.0,7265000000.0,28544000000.0,3226000000.0,-9057000000.0,21331000000.0,17034000000.0,33148000000.0,28851000000.0,2760000000.0,107857000000.0,28.4144,-1.767,468958958056.8,471718958056.8,6.2771,,4.9427,23.649,0.024109,0.042285,6.0891,4.9717,16.526,22.1683,22.3755,20.2324,25.58,0.142903,0.20924,0.197097,0.311942,0.310954,-0.038636,0.362576,0.035294,0.011784,-0.057829,-0.071029,-0.016949,-0.049936,-0.004058,-0.010595,0.017107,0.679701,0.237648,0.224273,0.209001,0.320299,0.26523,0.173988,0.442053,0.93498,0.99671,0.06502,0.5408,6.2151,2.9023,5.1192,3.4123,58.7278,125.7623,106.9658,77.5242,0.0836,2.4968,2.4886,0.3862,0.276853,0.213023,0.06383,0.005338,0.282191,0.242171,0.121278,0.11302,0.300843,0.282191,0.562784,0.744075,7.227216,0.03984,0.267493,0.307333,0.0,0.0,0.692667,0.4437,0.0967,1.0108,1.5723,0.1309,1.3685,4.7314,163.6846,162.1688,138.8692,137.3534,179.3462,154.5308,141.8534,1.3926,1.0597,-0.095457,0.224821,0.179532,-0.050196,0.0,21333448536.0,0.224847,0.223535,2631401804.0,,2629200000.0,7.54,2666500000.0,7.42,0.26543
fun_3r3W1R,com_nzJNzB,Johnson & Johnson,200406.0,JNJ,2022-01-03,2022-04-03,,2022,Q1,,0.049505,0.215524,77469000000.0,1.246,5048865915.7,2641000000.0,2407865915.7,1.1613,-100134084.3,2760000000.0,5849999999.6,1769000000.0,7618999999.6,359000000.0,-9057000000.0,21331000000.0,17034000000.0,33148000000.0,28851000000.0,2760000000.0,107857000000.0,28.4144,-1.767,468958958056.8,471718958056.8,6.2771,,4.9427,23.649,0.024109,0.042285,6.0891,4.9717,16.526,22.1683,22.3755,20.2324,25.58,-0.18696,-0.217601,-0.082243,-0.169114,-0.168103,-0.023319,0.690552,0.035294,-0.055556,0.132768,0.198034,0.053858,0.090395,-0.305827,0.213739,0.017107,0.67566,0.245368,0.249723,0.219799,0.32434,0.253479,0.173824,0.430291,0.878369,1.002051,0.121631,0.5408,6.2151,2.9023,5.1192,3.4123,58.7278,125.7623,106.9658,77.5242,0.0836,2.4968,2.502,0.3862,0.26854,-0.017038,0.285578,0.023884,0.292424,0.242171,0.135041,0.118859,0.325237,0.292424,0.562784,0.744075,11.083565,0.03984,0.267493,0.307333,0.0,0.0,0.692667,0.4437,0.0967,1.0108,1.5723,0.1309,1.3685,4.4459,585.0,504.8866,549.1,468.9866,397.9,362.0,240.7866,1.3926,1.0597,-0.095457,0.224821,0.179532,0.087204,0.0,5110351756.7,0.218149,0.250235,2631401804.0,,2629200000.0,1.96,2666500000.0,1.93,0.26543
fun_03owam,com_nzJNzB,Johnson & Johnson,200406.0,JNJ,2021-10-04,2022-01-02,,2021,Q4,,0.103626,0.193148,76166000000.0,1.2543,4790842018.6,2807000000.0,1983842018.6000004,1.114,54842018.6,2143000000.0,4883000000.4,1843000000.0,6726000000.4,1370000000.0,-12089000000.0,19519000000.0,15753000000.0,33751000000.0,29985000000.0,2143000000.0,107774000000.0,28.1179,-2.8926,448607233167.5,450750233167.5,6.0604,,4.7839,21.4871,0.024975,0.04654,5.918,4.8067,14.8782,19.6783,21.0185,19.2546,24.1839,0.837203,1.837304,0.11411,1.724971,1.723077,-0.312957,2.558585,0.038264,0.062816,0.186243,0.266338,-0.118714,0.291971,-0.308565,-0.448349,0.040533,0.679286,0.197226,0.196863,0.190937,0.320714,0.288421,0.190292,0.482059,0.979322,0.990375,0.020678,0.5255,6.4988,3.0262,4.9711,2.9042,56.1639,120.6132,125.6808,51.0963,0.089,2.5995,2.5745,0.4051,0.242267,0.008973,0.233294,0.02077,0.263037,0.249302,0.103448,0.100333,0.271166,0.263037,0.528403,0.693936,4.183942,0.034943,0.278221,0.313165,0.0,0.0,0.686835,0.456,0.0707,0.9897,1.5738,0.0999,1.3982,4.1465,81.3833,79.8474,58.55,57.014,95.5333,72.7,33.064,1.3483,1.0368,-0.128915,0.208147,0.167987,0.291519,0.0,4872125724.1,0.196425,0.194969,2629268158.0,,2632100000.0,1.81,2674000000.0,1.77,
fun_N8GGVM,com_nzJNzB,Johnson & Johnson,200406.0,JNJ,2021-01-04,2021-10-03,,2021,Q3YTD,,0.147432,0.241385,73199000000.0,1.2652,16648574470.1,1840000000.0,14808574470.1,1.2459,506574470.1,2927000000.0,18022999999.6,5547000000.0,23569999999.6,1571000000.0,-11875000000.0,19126000000.0,15328000000.0,33928000000.0,30130000000.0,2927000000.0,104200000000.0,26.6942,-4.966,418212517552.6,421139517552.6,5.9513,,4.5733,23.39,0.02648,0.042753,5.7534,4.6053,15.4654,21.33,20.4334,16.1846,22.4364,0.169321,0.212364,0.236323,0.243989,0.242798,0.163562,0.29943,0.025785,0.001115,-0.335209,-0.423617,-0.069864,-0.417021,0.56003,0.616619,-0.058619,0.682475,0.268272,0.261313,0.23404,0.317525,0.253802,0.15795,0.414203,0.899777,0.995395,0.100223,0.5227,6.2018,2.9735,5.0338,3.7131,58.8536,122.7517,98.3009,83.3044,0.0728,2.5969,2.585,0.4288,0.305396,0.103246,0.20215,0.014722,0.320118,0.259693,0.136579,0.122325,0.341738,0.320118,0.609564,0.765101,11.252705,0.036449,0.289155,0.325605,0.0,0.0,0.674395,0.4828,0.1075,1.1065,1.6462,0.142,1.4619,4.1936,146.5285,135.3543,133.7561,122.5819,143.7236,130.9512,120.3949,1.344,1.0303,-0.129858,0.209151,0.167618,-0.415897,0.0,16800636788.9,0.24359,0.260109,2632596969.0,,2632600000.0,6.12,2674900000.0,6.04,
fun_Rv11WN,com_nzJNzB,Johnson & Johnson,200406.0,JNJ,2020-09-28,2021-10-03,,2021,Q3TTM,,0.130974,0.225383,73199000000.0,1.2652,20610335426.7,1840000000.0,18770335426.7,1.2459,2730335426.7,2927000000.0,19744000000.1,7487000000.0,27231000000.1,2689000000.0,-11875000000.0,19126000000.0,15328000000.0,33928000000.0,30130000000.0,2927000000.0,104200000000.0,26.6942,-4.966,418212517552.6,421139517552.6,5.9513,,4.5733,23.39,0.02648,0.042753,5.7534,4.6053,15.4654,21.33,20.4334,16.1846,22.4364,0.03955,0.034367,0.177494,0.052632,0.051887,0.205178,0.216202,0.025785,0.025294,-0.02089,-0.028394,0.038078,0.006015,-0.003561,0.156213,-0.058619,0.675065,0.2469,0.215909,0.195525,0.324935,0.262034,0.163627,0.428165,0.91285,0.992048,0.08715,0.5227,6.2018,2.9735,5.0338,3.7131,58.8536,122.7517,98.3009,83.3044,0.0728,2.5969,2.5763,0.4288,0.28515,0.556473,-0.271323,-0.01976,0.26539,0.259693,0.112848,0.102194,0.297782,0.26539,0.609564,0.765101,9.676832,0.036449,0.289155,0.325605,0.0,0.0,0.674395,0.4828,0.1075,1.1065,1.6462,0.142,1.4619,4.2253,94.019,98.1445,81.2143,85.3397,123.9095,111.1048,89.3825,1.344,1.0303,-0.129858,0.209151,0.167618,0.00636,0.0,20819378159.1,0.227669,0.214192,2632596969.0,,2632600000.0,6.78,2674900000.0,6.69,0.25444
fun_dKvvNo,com_nzJNzB,Johnson & Johnson,200406.0,JNJ,2021-07-05,2021-10-03,,2021,Q3,,0.107011,0.232933,73199000000.0,1.2652,5436191738.1,1840000000.0,3596191738.1000004,1.2459,1769191738.1,2927000000.0,3856000000.0,1814000000.0,5670000000.0,735000000.0,-11875000000.0,19126000000.0,15328000000.0,33928000000.0,30130000000.0,2927000000.0,104200000000.0,26.6942,-4.966,418212517552.6,421139517552.6,5.9513,,4.5733,23.39,0.02648,0.042753,5.7534,4.6053,15.4654,21.33,20.4334,16.1846,22.4364,-0.092945,-0.13016,0.195058,0.031795,0.030075,-0.011094,0.450724,0.025785,0.001115,-0.335209,-0.423617,-0.069864,-0.417021,0.56003,0.616619,-0.058619,0.689348,0.244494,0.165224,0.157126,0.310652,0.257091,0.185192,0.444854,0.952715,0.998185,0.047285,0.5227,6.2018,2.9735,5.0338,3.7131,58.8536,122.7517,98.3009,83.3044,0.0728,2.5969,2.5922,0.4288,0.294702,0.360581,-0.065879,-0.004798,0.289905,0.259693,0.086357,0.082124,0.242951,0.289905,0.609564,0.765101,11.278912,0.036449,0.289155,0.325605,0.0,0.0,0.674395,0.4828,0.1075,1.1065,1.6462,0.142,1.4619,3.9327,192.8,271.8096,156.05,235.0596,414.5,377.75,179.8096,1.344,1.0303,-0.129858,0.209151,0.167618,-0.415897,0.0,5493354637.6,0.235382,0.164924,2632596969.0,,2632600000.0,1.39,2674900000.0,1.37,0.25444
fun_1EVvx9,com_nzJNzB,Johnson & Johnson,200406.0,JNJ,2021-01-04,2021-07-04,,2021,Q2YTD,,0.169267,0.248272,77757000000.0,1.1744,11329399971.3,3620000000.0,7709399971.299999,1.2039,-1145600028.7,8177000000.0,14166999999.6,3733000000.0,17899999999.6,836000000.0,-7085000000.0,18221000000.0,15048000000.0,33483000000.0,30310000000.0,8177000000.0,103063000000.0,26.4222,-6.2592,437249441877.7,445426441877.7,6.2841,,4.9024,24.6102,0.02499,0.040634,5.7284,4.9941,16.0156,21.9195,22.4347,17.057,27.4373,0.287214,0.357903,0.284957,0.324029,0.322946,0.378561,-0.180805,0.048829,0.044398,-0.089852,-0.105256,0.062386,0.012931,0.304369,0.561822,0.039143,0.67896,0.280433,0.310455,0.273377,0.32104,0.25212,0.144019,0.398527,0.885317,0.994635,0.114683,0.5328,6.0435,3.0154,4.9235,3.8058,60.3954,121.0467,95.9061,85.536,0.1459,2.5258,2.5123,0.4356,0.291564,-0.118494,0.410058,0.059814,0.351378,0.213759,0.165399,0.145645,0.39226,0.351378,0.606011,0.767715,11.229665,0.030787,0.294092,0.324879,0.0,0.0,0.675121,0.4812,0.294,1.0898,1.6864,0.4118,1.5266,4.2813,137.5437,109.9942,129.4272,101.8777,91.1456,83.0291,74.8485,1.3886,1.0376,-0.079437,0.204294,0.168718,0.013071,0.0,11425899510.0,0.250387,0.30879,2632482092.0,,2632500000.0,4.73,2671600000.0,4.67,
fun_bW5qmV,com_nzJNzB,Johnson & Johnson,200406.0,JNJ,2020-06-29,2021-07-04,,2021,Q2TTM,,0.107909,0.222607,77757000000.0,1.1744,19854329162.5,3620000000.0,16234329162.5,1.2039,2087329162.5,8177000000.0,20321000000.1,7491000000.0,27812000000.1,2678000000.0,-7085000000.0,18221000000.0,15048000000.0,33483000000.0,30310000000.0,8177000000.0,103063000000.0,26.4222,-6.2592,437249441877.7,445426441877.7,6.2841,,4.9024,24.6102,0.02499,0.040634,5.7284,4.9941,16.0156,21.9195,22.4347,17.057,27.4373,0.194828,0.249677,0.075342,0.170036,0.168717,0.259416,-0.148129,0.048829,0.059088,0.113594,0.154799,0.12739,0.174912,0.076777,0.199533,0.039143,0.669963,0.252326,0.227839,0.199204,0.330037,0.262283,0.152696,0.417637,0.882219,0.991044,0.117781,0.5328,6.0435,3.0154,4.9235,3.8058,60.3954,121.0467,95.9061,85.536,0.1459,2.5258,2.5032,0.4356,0.261423,0.215901,0.045523,0.00664,0.268064,0.213759,0.121385,0.106129,0.311829,0.268064,0.606011,0.767715,9.751307,0.030787,0.294092,0.324879,0.0,0.0,0.675121,0.4812,0.294,1.0898,1.6864,0.4118,1.5266,4.3964,86.8419,84.8476,75.3974,73.4031,111.5983,100.1538,69.3775,1.3886,1.0376,-0.079437,0.204294,0.168718,0.175455,0.0,20063414966.1,0.224951,0.225799,2632482092.0,,2632500000.0,6.74,2671600000.0,6.65,0.255346
fun_rJr7EN,com_nzJNzB,Johnson & Johnson,200406.0,JNJ,2021-04-05,2021-07-04,,2021,Q2,,0.271379,0.250708,77757000000.0,1.1744,5844514560.2,3620000000.0,2224514560.2,1.2039,-433485439.8,8177000000.0,6690000000.0,1839000000.0,8529000000.0,762000000.0,-7085000000.0,18221000000.0,15048000000.0,33483000000.0,30310000000.0,8177000000.0,103063000000.0,26.4222,-6.2592,437249441877.7,445426441877.7,6.2841,,4.9024,24.6102,0.02499,0.040634,5.7284,4.9941,16.0156,21.9195,22.4347,17.057,27.4373,0.498419,0.686838,0.591637,0.731384,0.727941,0.539397,-0.47855,0.048829,0.044398,-0.089852,-0.105256,0.062386,0.012931,0.304369,0.561822,0.039143,0.674545,0.266043,0.286977,0.269303,0.325455,0.26051,0.14559,0.408502,0.94236,0.995815,0.05764,0.5328,6.0435,3.0154,4.9235,3.8058,60.3954,121.0467,95.9061,85.536,0.1459,2.5258,2.5153,0.4356,0.294425,-0.044837,0.339262,0.049488,0.343912,0.213759,0.152891,0.143475,0.365863,0.343912,0.606011,0.767715,6.973753,0.030787,0.294092,0.324879,0.0,0.0,0.675121,0.4812,0.294,1.0898,1.6864,0.4118,1.5266,4.1414,167.25,146.1129,148.2,127.0629,132.85,113.8,55.6129,1.3886,1.0376,-0.079437,0.204294,0.168718,0.013071,0.0,5897286700.7,0.252972,0.285776,2632482092.0,,2632500000.0,2.38,2671600000.0,2.35,0.255346
